"censusYear","zone","England","Scotland","Wales","Rest of UK","Irish Republic","Old Commonwealth","Africa New Commonwealth","India","Pakistan","Europe","S East Asia New Commonwealth","Caribbean New Commonwealth","New Commonwealth other","Rest of world"
1971,"5604AG",286.815812268272,2775.7947436372,15.8115605267437,11.1871743899914,6.60974805257402,13.1925774290212,6.21030340150734,5.88933623927279,1.49899651212818,31.2729387179186,6.0585948876281,0.002304592089184,7.17920473486778,27.6890806941868
1971,"5705AC",242.758550919993,5192.45144163928,13.635316935024,26.032774563335,15.4939339713227,11.9738983359949,3.02649022645988,8.87607787331031,0,40.2707622406533,7.44792377309775,0,2.52172030846089,16.2916700856629
1971,"5705AD",485.230613462624,9098.38340047988,32.0188425815621,35.3127210097835,25.432256566321,33.5383160944969,4.91102377906773,7.30972804622246,1.21737916455494,78.5649473130279,4.233404375386,1.0807912394784,7.9044416972758,27.8121513986086
1971,"5705AE",539.761580629171,11865.0238685308,21.6951842627575,60.550059899447,27.5678274583143,20.2105533013235,10.9089439667177,11.1138407442925,0.801838549980117,87.8466044313182,9.72221933800926,0.021275898836476,6.54581085343984,41.4673012813917
1971,"5705AF",132.869045512036,3296.25810997362,8.92097593656769,7.7253021085847,7.69474809975318,6.44159249169169,5.01008972680301,3.7041579045958,0,17.9363827671443,0.363312781031323,0,1,14.4836909496408
1971,"5705AG",55.2731539368041,603.620524186212,1.2373653758355,3.95272654446828,2.49705161402472,1.1999060004292,0,1.46282711789815,0.731413558949075,3.2400376972221,0.236718755518615,0,0.028027140823464,0.90128262137164
1971,"5705AH",279.601548335307,3851.6152124601,5.52850303138474,25.3688629063327,15.0018369330613,15.9338939397961,0.626213401676924,2.11550189322521,0,21.1601207114883,1.61312352234166,0,1,13.3597716487479
1971,"5705AJ",217.496414101921,4260.5631007894,4.04641319310593,16.4566185231854,9.68898959458154,23.3712585715261,1.18873609994385,0.786527248870979,0.989669247791288,19.068170638604,3.37253949553952,0.989669247791288,1,16.0153248038605
1971,"5705AK",373.290050498262,1950.10466001678,20.5276649847687,12.2290605763059,6.26413727385864,7.91999024197725,22.2834054623336,9.82693707724458,2.80306357634739,11.9062186053226,8.28787653623562,2.76479150370751,3.96761986304194,27.7630772288226
1971,"5706AB",103.209240272909,1908.48730179094,7.95136316914677,9.728826657873,3.83976194617552,4.85788089566399,2.48970467478499,0.81423520458669,0,6.84799323997574,0.688590203658545,0,0.692138272840298,9.06323957806953
1971,"5706AC",233.883994305659,6693.9115835257,16.5226771804398,31.6319987657286,18.0612722080297,15.0721931215865,3.98210729993202,4.69115037697999,1.00165830040299,25.0313195918618,9.71969434944693,0,0.234751360608058,24.4405137836845
1971,"5706AD",177.497269558871,4886.3000949843,5.3772550462852,17.9464579339211,13.5126552246602,6.77973595872002,1.83021992641297,4.30884962302001,1.99834169959701,14.5873948439243,3.51093699738941,0,0,14.716993810238
1971,"5706AE",168.854163191435,3966.30934103716,7.98732584841272,17.9339316950373,36.0533599359269,8.75435246826689,0,3.45403024153552,0,50.2526003653776,5.83682750752274,0,0.074664659493508,29.802779811957
1971,"5706AF",90.5375504102357,3152.3666576457,3.497827738068,8.53942675753656,9.25970960291463,5.43377340977555,1.304988367308,1.26498971697055,0,20.2783299256768,4.09436376699234,0,0.04229709945835,8.92611794123658
1971,"5706AG",161.563583943946,4302.3768809113,5.132289652397,19.9440022087998,16.2260017850746,6.66743130054118,3.6354258589341,2.69214669413409,0,18.4078530052439,4.0402730988576,0,0.388441132314453,13.9338739411721
1971,"5706AH",260.894291128114,7602.7856334608,6.67106588609685,30.5880842938714,60.8598559957085,8.43868315024844,1.12025113517673,4.90433574108626,0,59.5677033207964,5.33626001717288,0,3,23.436526182451
1971,"5706AJ",431.217977364335,7104.18127830892,12.572565540505,24.1997462339251,51.0067533552239,15.1827996660229,4.63736153881377,7.24790078819557,5.88592062650115,48.417589794463,17.4775105177238,5,2.99892546985557,36.1776631768963
1971,"5706AK",344.194555149307,10134.7384518491,26.1860274675722,35.2888568589608,84.6323165206293,16.3402745236231,0.408362443514417,6.64821840954987,1.11407937349885,76.22167812111,6.22901047557215,1,0.812209687101413,19.9902641338719
1971,"5706AL",287.275607625116,7824.64394607261,9.79874619668423,31.097859501744,38.0778869204665,17.0772927708197,2.44671133679602,6.22288759581085,0.476662625216661,49.7537016992878,3.2188385712755,0,1.13423307709885,19.5459827884736
1971,"5706AM",357.51579070995,11309.5518029197,15.6877608690213,26.5266935890843,76.7848489701428,20.2122011169656,1.56985826048382,4.00400960525695,0,85.603051773524,3.32746115366182,0,5.15160331632295,27.5390709735331
1971,"5706AN",631.789484166724,8122.39960123942,37.18484918061,42.4418928967833,21.1483347765002,17.3602475534653,6.53554045019227,12.8782820111563,0,68.7517733315839,4.88028774868448,4,5.43819405114785,40.2144546665082
1971,"5706AP",388.6323609643,9880.22577554919,15.2863678368389,60.6624041557189,58.6811395873045,24.5561487047285,3.09588924002925,7.72320012793492,0,39.8080124229228,7.14553637209196,0,3.03012438271408,28.7933568216255
1971,"5706AQ",251.740321584475,4690.73377415112,23.3072839181455,26.7936888631534,22.6681686109772,14.8871360082917,4,5.60598720547744,0,32.9045081751686,3.54792258959963,0,1.09730310863257,19.5693361270039
1971,"5706AR",238.752186836301,5364.32165836982,7.073856758931,21.8902724014135,25.9049117363125,17.9217542581187,4.44803828610759,5.77208677336126,1,27.3070158568135,4.18170232780693,0,6.20918501183347,12.3247760942658
1971,"5706AS",136.013071131406,5198.11304322971,4.4433256700195,21.6908435469966,51.7494482732999,5.63526744851338,0,0,0,20.4292446786255,2.69177242439409,0,4.42589681474316,11.2789220969027
1971,"5706AT",99.1746561278716,3347.70843255261,1.75074708408882,19.082924068046,59.4201837769733,4.27353365258433,0,0.427055777546171,0,23.8872862077036,0.812405487371062,0,0.507951803641585,3.80034536365895
1971,"5706AU",204.711204376535,3958.79211525377,7.57901109625147,13.7334852476948,12.6642822618608,1.89417274495643,7.5258123810185,4.27292148182868,0,19.2151828039127,1.15956207106197,0,0,13.9834434213448
1971,"5706AW",230.117759118951,7961.91935917744,12.0365112005061,30.9879091460637,39.2036380167049,13.2827011422973,9.8992686178254,13.3608742987887,0.166945272289706,33.8536993526623,2.0737861689421,0,0,24.2521044414931
1971,"5706AX",248.898081728837,7258.62893558773,8.94100243343762,23.8921191949749,34.2668872026895,10.9136666065912,1.21992148973189,0,0,45.7102966560611,2,0,1.28607287134714,11.2856929292046
1971,"5706AY",128.759047159773,4534.83850471606,5.54054694113209,24.8380664327223,17.7725152703362,5.47738449420183,2.78007851026811,0,0,47.7954374160715,0,0,2.78007851026811,6.28390203237547
1971,"5707AE",343.288428171239,7461.58652288152,22.9305166049321,48.8194753039529,20.0880044906321,21.4707565778408,1.45215251755613,9.48922532073598,2.02961196405418,42.2921064802642,12.6147796818071,1.9192087605216,7.89782535871775,12.7878196355653
1971,"5707AF",107.989192043838,4286.61844183083,9.91236956141749,10.5476725823696,18.6444993525777,11.0391793932171,3.25604254814886,0.649592069920179,0.468185222141521,16.239107769521,5.32277709711438,0.751185123409614,4.15937627349504,8.85021692144864
1971,"5707AG",495.9984001482,8200.14840986332,25.550486243791,30.43180115268,17.4066640967007,20.6973229891516,11.2105231443598,14.6887062124339,2.22537739681281,64.4798494422918,11.1033202623551,4.89702568754403,7.77698996292991,32.9191108821591
1971,"5707AH",246.617604446638,6742.4705191267,16.7539295520485,21.480126643821,21.953906334204,25.2713454853179,6.29599860503061,4.1589520035953,0,46.1136372530187,6.19443180765384,0.301318884105119,8.01965124525803,15.519557447978
1971,"5707AJ",316.149723834055,7325.87376363916,7.32007420011681,31.3392119652187,36.6454356310117,9.59185815544955,1.80790177993484,3.48535928616159,2.01600837952383,62.89990399759,12.7539829348244,1,7.51562924886248,37.8626549218943
1971,"5707AK",451.371612678817,3024.80795429872,21.1020747258981,31.1660330982634,30.8166039456624,23.3624489866984,16.4704264756033,12.178934744365,1.61720913996129,33.9861378577421,11.5549772368549,2.05047030494123,3.64398069064729,23.4399425846549
1971,"5707AL",378.672128052749,4707.16547467092,8.96833371155759,23.886341287673,23.1224300834047,16.2436678418049,5.66698635337091,6.52309096950323,0,29.1744917405174,5.40152941929675,1,1.14503841812701,29.8930492212337
1971,"5707AM",412.742442429496,3280.55582744049,22.9890627854762,19.4900494561713,12.6926090268386,8.30295632745248,11.5534213740471,12.596618312056,0,51.4094144508172,7.25282082720024,3.16619946437187,3.7856423477393,19.8089181022363
1971,"5707AN",488.583471268492,5864.65276173653,20.523572663446,23.2619620126862,23.21960572756,22.222039098001,7.46585051361588,9.59819140844345,0.259699478724582,53.2078908905639,6.36061464068958,0.434017843301501,11.3943276449304,42.35232732186
1971,"5707AP",461.055444276343,2800.43074495123,28.5438665265105,10.0527610641248,15.1631261816806,11.2954373686127,6.01090649953714,4.04781309276204,3.91648622839995,47.0957053362569,2.96641272492037,0.974212002898009,4.37537095610835,11.8161189419474
1971,"5707AQ",311.364088067773,2334.9119542707,12.4151371333267,16.8053833108356,14.8635901795537,12.7376309209384,5.90267824281396,3.70480502666388,1.16447922666389,31.2667515722463,1.4013053823495,0.425570689428624,1.78044155439883,18.1178736779008
1971,"5707AR",76.0164933082428,950.772014497972,2.89990126771133,3.29129782166229,5.02445612234431,3.14713324492982,2.05442754250126,5.25318801748074,0,6.07308637661052,0,0,1.78640795667493,4.13610106380597
1971,"5707AS",202.186452681866,2026.67153460829,2.99810849566867,4.72410849796523,15.5691619543856,8.55336844513123,1.99810849566867,5.238961745487,0.004495508788996,15.5221530168863,2.35553501546494,1,2.9841581152241,17.4205207859819
1971,"5707AX",106.133417042511,1374.65262237168,1,5.82524578898713,7.27912172493174,4.31395569844529,0.848909366063104,5.20447304902675,0.995984552653361,10.4498358586795,3.40051387813097,0,0.152090812138004,7.67248852135579
1971,"5707AZ",389.573754687226,2308.89046789426,14.1225909249981,30.2902647521166,21.8941867226515,16.0794307807145,7.28621498956369,16.9364199212183,0.973086139258678,34.7739662266249,1.76626843807234,2.74234339011028,1.1235290626981,31.1934619936491
1971,"5707BA",390.451820745601,3533.55206497838,27.720301158402,32.702095505294,14.3629008105706,21.4818350134684,4.44613400947647,6.68125641361237,0,41.6813649994486,1.96288538187961,1.25765660988972,1.06739271168373,24.1220448729538
1971,"5808AA",1080.12879712815,1963.76137322427,10.2137058373873,10.5634036926213,12.6692893919728,1.48271622710893,2,5,0,14.0487763752734,3,0,3.03509778314425,5
1971,"5808AD",304.738226562734,2617.69429647255,1.4974974441505,18.924923513639,8.12114462454358,6.82284419974732,4,7.99933082166202,0,17.2206483692033,3,5,7,13.0964518787438
1971,"5808AE",335.69278142136,4244.69114360545,14.5813570081558,28.0292595726669,19.5913914442408,9.86053561721078,5.86446300208613,9.80082615832542,0.102244475394955,20.7408800160043,1.20577681969844,0,3.35385373215834,25.051136026245
1971,"5808AF",248.652364380606,3330.99666575734,12.2035615072603,22.6118147742366,4.97585504873482,11.4994471517968,1.08603911059125,4.93944896044343,0,17.3309348018901,0.028720748995054,0,1.64614626784166,19.3434997297123
1971,"5808AG",400.32519039224,2429.36457236569,6.94130866433806,2.9995627047338,7.76582154381977,6.20414750818266,0.422606516294697,3.87278080701528,2.7932663131254,15.0310243952412,0.404864309522136,0,0,9.43276619292841
1971,"5808AH",642.331351949492,5380.7952138363,20.9493553702269,17.5494023067482,18.8960634789612,8.41566488449013,3.22783450608543,6.89386468176273,0.167991571959846,22.8037489080297,5.70478895452377,1,1.55632379397234,23.3730057804124
1971,"5808AJ",826.741085471256,4473.17719292055,19.8429915294537,17.8789428710044,22.1150665314939,4.75996829372377,1.72366396457164,1.23335451122199,0.832008428040154,24.0661304298006,4.73094031321831,0,5.40857842288341,14.6669813996269
1971,"5808AK",544.518214621042,2521.81730656116,9.10898166377074,5.96542848307144,6.7127622827315,7.30876733780332,3.82909970570865,3.18478473789225,0,27.5526696820442,1.97127925100495,2,0,18.427391068848
1971,"5808AL",421.898756455628,1009.16782663113,1.15965693637529,0,1.21017103002791,4.75313081815257,1.08340140523791,0,0.206733686874604,4.49754362400342,2,0,1,7.14376490419951
1971,"5809AA",359.39469653749,4413.94563856237,11.7938228595786,16.110991106181,20.085912592376,8.04431281020164,2.39370251214275,11.5730482653245,0.518209801491247,38.3180469883048,7.461444527361,2.02023936497769,2.34291162886788,14.2625069670402
1971,"5809AB",172.59684954124,2366.66519291547,6.49691120189772,20.6892852311787,29.1617900135534,7.88622558377995,1.97234493231016,4.09326194342975,1.25027919944923,25.078210578708,7.78452099198891,0,0.004387963354616,7.94992598963985
1971,"5809AC",488.095893240168,5024.20346620851,10.8063139378247,23.481153059438,13.9546194123708,19.3310030428303,8.8542778443723,9.22175267759637,1.87381934875427,54.5882317329893,4.98955684012916,1.9797606350223,3.8706319422298,16.1276033193015
1971,"5809AD",683.856058933828,5770.50594442676,28.9754664320908,42.1538702234288,39.5654155455073,16.9638947350138,9.7063857117729,21.5853887708876,4.18363248944115,42.6928113692745,6.22175914972965,7.39637152738264,4.13487219355459,32.553721688872
1971,"5809AE",386.71695975087,4224.75928885329,19.2466766942752,23.3989289692779,27.7045480938733,15.0808946462107,4.12545375223052,4.11269965416077,0.00170009882586,37.621330229596,2.33029523280741,1.53180433114287,6.61069461811996,28.5478486784015
1971,"5809AF",258.697877426385,2607.53610837942,8.87811398414549,11.5750226179417,11.6281446919631,8.12856499400447,6.03834022503596,0.467407115804619,0,18.3900777943394,1.3679106922767,2.07182056005896,0,10.3473735561197
1971,"5809AG",448.892805603402,6812.7640857522,13.3781192175315,32.291377134314,37.3039708540048,15.6046590147751,10.6011797101419,8.81571465237317,0.026912214363749,59.9643435464608,3.75497867332526,0.001060044134904,0.39036184459942,26.9349987829776
1971,"5809AH",446.213908524856,7803.46662174574,22.0224095444011,37.843115898987,48.7990292401912,6.97979768859791,5.08562414833522,3.4006791036577,2.04320237227954,53.1647262257181,6.13155889508461,1.99894353728062,2.66816411092922,11.4064782616287
1971,"5809AJ",161.187209943655,2401.10235938356,7.5594243863847,8.7084192841756,7.0674816926839,4.0452710635231,0.014187824924144,1,0.98884666690967,24.8152082387271,3.56786748533244,0,2.93946048104875,15.8632351370538
1971,"5809AK",103.762395295764,1851.64270643669,2.44012660274347,7.10843291671914,4.59354077721854,6.87810748297417,0,0,0.01115333309033,9.30110602671671,2.35222657806256,0,0.038515217295764,6.93194798972217
1971,"5809AL",316.162534058907,5701.8313370121,9.7314289254853,19.2100831307079,21.9914040707984,8.5062170579791,0,3,0,29.0735794832616,5.066628845082,3,6,12.6907533906398
1971,"5810AA",96.3347716064904,1111.77513703764,1.30075938149779,5.03823144096873,4.31486433889826,3.53819852184122,2.02550683219686,3.66333841737562,0,2.62529259789218,0,0,0,2.07631014508243
1971,"5810AE",365.101796896894,3033.14923510966,10.3833478555513,13.5713765176166,10.9146298710147,10.5115189462593,5.93548875219556,3.38975895194112,0.939918799817188,6.45681454752525,1,1.63536046816672,3,13.5013267384019
1971,"5810AF",477.943300785228,4229.16935811281,24.3669740681023,17.9531532714433,16.2160997074668,19.6832672332545,6.97040810951735,8.79908384616838,0,59.6451229933775,7,0,6.45575387918902,68.0393735370778
1971,"5810AG",384.933187227171,4500.85986183904,12.5957178352278,27.807792692371,10.7687357866619,9.58928157355141,3.66799761828987,4.20848595846065,3.04876267750759,16.3243338831984,0.276788344286989,0.364639531833282,3.18620085054289,19.9631883486392
1971,"5810AH",262.264006948809,2747.47745483591,12.8479782440825,10.2273854260586,7.81166423899691,10.9553326456509,3.99446084012043,7.14647360845268,0.011318522675221,15.3842441399345,3.09444794958719,0,3.35804527026809,15.5045392394547
1971,"5810AJ",387.284402773941,3539.29024738894,10.7729754824696,15.2075101817102,7.90020830769262,5.19884699297343,13.3261236076623,7.32510930444642,0,21.0860533570954,1.4981347811502,0,4.73874215004877,16.3706001934114
1971,"5811AC",198.40036542795,2735.50912353922,6.23780855716086,11.6583391191294,9.0687380822023,6.38364896838401,1.65748359477063,3.52991200128371,0,17.1775636255192,1,2,1.08601107926716,17.1583559681258
1971,"5811AD",109.295632457417,1502.64930344246,2.45853967389593,8.78437952078394,0.864083301645533,2.43097148458175,0.4617936871029,1.73740146878513,0,5.97369570062113,0.130628924975616,0,1.00882570966888,6.07263816842479
1971,"5811AE",139.193746551806,2395.31705029287,7.18484439815275,14.6633226477051,7,6,3,2,0,8.33880026633831,1,0,2,9.31024449639531
1971,"5811AF",142.31479753506,2989.73655963437,1.81515560184725,11.3892652902695,12.0761512111629,7,8.10517587594916,2,0,16.70887089499,1,0,0,7.54215560349999
1971,"5811AG",110.961454136553,2151.25240206237,5.34146052448083,14.2027672362174,3.20206412450575,1.00351951396273,3.89482412405083,3.18977803963394,0,9.16059787595037,0,0.542682565560104,0.076251798420068,6.68552816177408
1971,"5811AH",207.726567933533,3877.82770086506,11.7105016339679,59.4290810014183,20.0005771901063,7.25160401929572,0.679494953619232,1.47061480351215,0.065757971064444,15.4571015311922,7.73210477413347,1.99894479756738,2.12835083301909,18.3171569739446
1971,"5811AJ",369.383715849061,4685.60678588329,33.2350568065958,62.7517545984554,14.2304543124421,14.6508345601368,2.31334804674094,2.64221034956884,1.93424202893556,22.6298287442828,2.91236919473285,0.395274289872663,1.17875980807006,14.1449429665814
1971,"5811AK",141.36548886005,2767.46733244828,4.02766072224237,36.2185253166964,9.21357222451257,12.0462808225987,0.012562024637372,0.026390885222178,0,9.00994496868826,0,0,0,0.045013986651259
1971,"5811AL",240.509182975083,3301.48395675503,4.18053353671433,36.0686162100655,14.7525729224673,9.0088044782146,1.99459497500245,2,0,12.3275538386316,5.35552603113368,0,4.45560800136041,8.88710516026281
1971,"5912AB",248.819380180022,3793.51145726868,6.3885681949544,23.7058260592114,10.1253679692751,12.4942045931481,8.74765042161901,0,0,15.9007530571055,4.88898424137458,1.98905485337224,0,7.36935480993964
1971,"5912AE",420.019300246987,1608.76395267924,9.56191921964577,15.2032359766264,15.5322479314001,11.9789101556503,8.71221920234711,5.01190081664316,0,26.1734947867997,6.71759171516229,2,3.93179056835656,16.2193542799563
1971,"5912AF",152.828180533543,5685.40235035929,3.49589489311647,12.1071203910026,12.1660853070335,12.0203950975576,0.956225429044182,0.89160480199647,0,31.2001196000854,6.16741901549517,0,3.9459081599566,12.1357984802128
1971,"5912AG",299.207925247763,7510.56551784054,13.4309249096575,20.7803378891291,19.3050522845572,13.0952591277364,3.98967138326869,6.10839519800353,0,58.8039824644542,8.51228535459969,0,6.00969041888227,22.9090725467342
1971,"5912AH",190.130058070639,5250.15410550362,3.56120898138132,10.1983441699974,12.810360153257,9.44676027363129,3.41418403805553,6,0,32.9726088653169,4.85390642630259,0,6.18804995172689,5.21198901019644
1971,"5912AJ",180.253621648781,6690.99569700615,12.957277941992,23.9895728851864,31.539948809883,12.1004084538875,2,1.68156717134135,0,41.5154790979478,5.47730359842752,0,2.18386765369538,6.93508025819734
1971,"5912AK",183.164446317944,7243.98200649505,0.863603929423024,28.0510448307726,40.0155144588513,15.5933541926464,0,2,0,41.0478943238454,8.00980085771768,0,4.44532795897451,16.5138482759534
1971,"5912AM",502.881138183135,4833.76520093939,26.6671390899333,48.8991246224534,52.8358986847074,22.7008058029363,0.083738512076871,5.34266909861528,0,22.7866207126518,6.36677893334018,0,10.9574988549036,11.1327951705222
1971,"5912AN",2538.49513835478,7783.18663440329,102.817431601595,107.090706050932,62.8943411676537,25.0869865072334,11.9146809492625,9.6469634512524,4,31.6580536955567,49.224664317822,2,56.1729870137685,46.0430908916699
1971,"5912AP",669.071693914077,3294.96065656913,31.1580961402796,28.1480433506516,23.2536105536394,20.2633011361446,4.75747458082554,11.6799648663845,0,18.8564811351249,11.9858203722168,2.9940740402993,22.0710997512481,21.6684714310889
1971,"5912AQ",1099.36195228851,13137.6066329011,55.678069908543,48.8969504554035,45.6369510774953,44.1256484602458,14.8905985779916,16.8854785046385,0.993113319722439,65.3530160916089,35.9722221792488,6.82923683317524,25.417955358612,186.411921848951
1971,"5912AR",1360.36591290884,6414.68790039963,50.4089708551897,59.3315813021378,37.1876447824961,28.3173689870906,4.2002247722323,4.16188046490859,0.213887959306321,51.4236320533224,44.074489028666,0.028270992881016,22.6696272442836,34.3664283543193
1971,"5912AS",459.838394898021,3787.58320893752,16.2503071571826,31.4035110745105,23.0608444375984,22.5910201612598,7.04860217541954,16.95298177488,1.79299872097124,29.0897919846358,20.0630924516749,3.61749901452407,11.8396074958349,19.9180857069752
1971,"5912AT",704.995837117426,9114.20961470835,37.1110027113658,48.7065452879526,40.3645376310288,27.7148862434169,5.91728411074171,10.4997622254135,0,63.0029888699423,10.2097976003616,0.530919119120378,8.9739492367512,47.7772265776827
1971,"5912AU",460.638278158151,6282.11448475984,17.4058094411134,27.0543584312877,23.2593571188994,11.7215421926703,9.46997541483312,4.84973139676735,0,26.3386535842731,5.31380714323175,1.09503565569233,7.17334902482141,34.3171418329795
1971,"5912AW",541.090148635531,8776.93636704095,13.7300990425911,31.2620927818117,23.8358831448597,23.1387470839426,9.21769691592941,5.08115157273339,0,58.962726119152,8.879401829765,0,8.18977584959914,48.6267184592425
1971,"5913AA",268.314711579811,5229.89145803825,16.4650635304971,23.1272473777676,28.7455991874624,23.9365588008621,5.28660882368846,9.91892621276387,2.4522098857773,73.4266287614551,15.5953191908596,1.98957927318492,0,23.5080199933228
1971,"5913AB",296.197738774233,7845.28487516221,12.5351230097229,32.9973876405526,23.2207677460685,23.0473794830058,0.99009012582204,11.2787100902349,4.36693691329741,78.6143338755119,6.29554322415855,5.34886406411551,0,29.7101760662772
1971,"5913AC",307.349417533592,6124.38351000071,15.9143976521186,21.4596325831203,25.3871379117372,11.1160766875063,2.26956374313504,8.57666197293003,0.082219097315696,40.0017975932179,2.503197376864,0.213430453907036,2.0822190973157,25.5090918110367
1971,"5913AD",119.831617138423,5337.61101797236,11.923215648056,13.0679398943535,8.64320089979742,7.26799455541409,3.07316749186574,2.33718599092098,0,11.0448985533435,0.674371981841955,0.437705481977454,2,13.6150315260313
1971,"5913AE",770.675119807054,12262.6434787315,40.380178474045,59.688769022476,35.4159931400185,48.8841210103811,11.3386784726038,9.3642811420573,2.21734833311228,121.78220511975,9.75774928576909,0.256442085963176,10.9994060507522,48.8086739325045
