"censusYear","zone","econActive","unemployed","percentEmployed"
1971,"01AEFY",4976.09533694715,212.141141773554,95.736795069049
1971,"01AEFZ",5407.65945986035,200.230377283658,96.2972820539105
1971,"01AFFA",5914.15773655532,249.990876993969,95.7730096468551
1971,"01AFFB",4713.12158261735,158.094541458709,96.6456511106825
1971,"01AFFC",4744.11553003928,214.796367113036,95.4723622189855
1971,"01AFFD",2888.12097809098,97.5834081787545,96.6212146610543
1971,"01AFFE",6861.82649873099,250.192901399848,96.3538439590958
1971,"01AFFF",4441.79762634523,185.763537120902,95.8178297899233
1971,"01AFFG",7371.44807048617,357.78715707246,95.1463110958487
1971,"01AFFH",2968.30600077413,150.113833909498,94.9427776694738
1971,"01AFFJ",3546.50322301356,178.410396551295,94.969399847332
1971,"01AFFK",4581.62010667683,228.372711759543,95.0154594566508
1971,"01AFFL",5642.89268237905,309.691538572656,94.5118300842452
1971,"01AFFM",6028.829165396,269.125605316941,95.5360220378833
1971,"01AFFN",7284.75942682464,324.22459919037,95.5492751346533
1971,"01AFFP",4682.11484750363,197.575447376483,95.7802092897865
1971,"01AFFQ",6349.6843982645,592.182587198843,90.6738264446545
1971,"01AFFR",5461.5820833295,258.571058921445,95.2656381433745
1971,"01AFFS",4859.60000537997,209.343947016597,95.6921568280345
1971,"01AFFT",4448.12197621935,211.842005354846,95.2374955883089
1971,"01AFFU",4654.4155050387,233.883029210295,94.9750290029521
1971,"01AFFW",6339.18255973264,338.367809462545,94.6622800925169
1971,"01AGFA",5976.7933396099,304.752855903585,94.9010641896567
1971,"01AGFB",3459.93407021473,261.047149980922,92.4551409164649
1971,"01AGFC",3957.64945945969,181.161766694077,95.4224908357899
1971,"01AGFD",6085.34973061275,260.144181418349,95.7250742696073
1971,"01AGFE",3787.77519604454,207.682045225203,94.5170440568363
1971,"01AGFF",2881.57367872628,109.897392078751,96.1862022515653
1971,"01AGFG",4958.25448045361,389.380784030672,92.1468172808458
1971,"01AGFH",7574.59968585673,388.448864372489,94.8716911720391
1971,"01AGFJ",8368.77486821569,544.783715445383,93.490281145996
1971,"01AGFK",3917.32643712291,289.378586735568,92.6128549310253
1971,"01AGFL",5238.05114047589,228.842962340695,95.6311430300411
1971,"01AGFM",6182.8711671709,313.928256902337,94.9226136464043
1971,"01AGFN",4089.76700252769,254.95379539001,93.7660557378346
1971,"01AGFP",3876.71903133714,180.649599579386,95.3401420603577
1971,"01AGFQ",4043.77118736945,197.623290629427,95.1128963170148
1971,"01AGFR",6207.95864464924,356.828477186427,94.2520803115532
1971,"01AGFS",6295.3025468405,316.447801635604,94.9732709543178
1971,"01AGFT",7555.92988653003,405.324816426281,94.6356726106094
1971,"01AGFU",3896.74797674214,166.520678785643,95.7266756849679
1971,"01AGFW",4503.14569801234,239.825595576034,94.6742652434743
1971,"01AGFX",2739.25464028989,147.686780366457,94.6085048759531
1971,"01AHFA",6727.14440863217,352.624825342536,94.7581796387476
1971,"01AHFB",6504.01760398723,267.349089554015,95.8894777684778
1971,"01AHFC",8948.25021216113,382.915776086815,95.7207748218036
1971,"01AHFD",8539.66185565216,383.311813387846,95.5113935438305
1971,"01AHFE",6722.12210329749,408.545569896662,93.9223720780637
1971,"01AHFF",6060.16598500837,279.440095187065,95.3889036062982
1971,"01AHFG",8006.93721916315,385.946791704765,95.1798449127205
1971,"01AHFH",7110.97461788615,273.142808609536,96.1588555256195
1971,"01AHFJ",7839.06401162343,425.709303461214,94.5693860538708
1971,"01AHFK",7677.60816802373,440.888878918616,94.257470956191
1971,"01AHFL",7177.61630798055,354.656251442926,95.0588574782328
1971,"01AHFM",7605.48492661768,328.063195661232,95.6864920668888
1971,"01AHFN",5562.96404673281,233.868401911644,95.7959749524357
1971,"01AHFP",7911.91732753777,371.25202481086,95.3076857423838
1971,"01AHFQ",7359.92805068891,308.69388769913,95.8057485674709
1971,"01AHFR",6392.83972279718,206.483388701785,96.7700834424887
1971,"01AHFS",7508.34869655343,254.217462185544,96.6142027700147
1971,"01AHFT",5562.21131061076,233.769290174382,95.7971878966836
1971,"01AHFU",4119.86742957156,159.079665395174,96.1387188273746
1971,"01AHFW",8302.4808511144,934.573047540766,88.7434483222527
1971,"01AHFX",6994.24774107913,423.316601404582,93.9476464506922
1971,"01AHFY",9295.13383910524,503.120734648875,94.5872674524361
1971,"01AJFA",4440.05055460096,194.848536192141,95.6115694225546
1971,"01AJFB",3121.86237145988,131.579737606156,95.785216580684
1971,"01AJFC",4044.7390262241,124.00492388329,96.9341674931484
1971,"01AJFD",4739.60182534662,136.57827979879,97.1183596253088
1971,"01AJFE",5574.01570302907,221.641257550717,96.0236700189009
1971,"01AJFF",5706.11066282427,184.212823225801,96.7716570162938
1971,"01AJFG",5089.91396696538,205.353387142499,95.9654841226141
1971,"01AJFH",6435.15480742966,261.701188399813,95.9332572994566
1971,"01AJFJ",4003.67930624034,164.364046226856,95.8946750312726
1971,"01AJFK",4062.12981390982,138.904003739102,96.5805129303486
1971,"01AJFL",5909.21859836315,342.174891706377,94.2094731137352
1971,"01AJFM",3139.89331868857,113.466714843319,96.3862875796458
1971,"01AJFN",6085.08349726223,269.70554167626,95.5677593939737
1971,"01AJFP",5914.52620149818,207.922500795437,96.4845451062036
1971,"01AJFQ",6907.66343060785,297.62177545356,95.6914262189614
1971,"01AJFR",4038.51052222748,160.720778973189,96.0202956488884
1971,"01AJFS",5223.19520481224,226.777079909855,95.6582691050696
1971,"01AJFT",6119.92026108363,290.975051864238,95.2454437402635
1971,"01AJFU",6489.66670925313,233.551844480817,96.4011735125347
1971,"01AJFW",4340.82219264584,160.843038882045,96.2946411591209
1971,"01AJFX",3879.85230884984,96.7484305637767,97.5063888297218
1971,"01AJFY",3869.83093557097,128.020322690604,96.6918368057411
1971,"01AJFZ",5675.72825847694,166.005752757387,97.0751638345361
1971,"01AJGA",5540.30029965994,229.491950684296,95.8577705490372
1971,"01AJGB",4702.86096352971,176.966031635071,96.2370558473358
1971,"01AJGC",4094.73296897133,145.992549350078,96.4346258850976
1971,"01AKFA",2642.09917887585,164.927556430445,93.7577075929217
1971,"01AKFB",3451.13309434849,126.695723328471,96.3288659154889
1971,"01AKFC",5500.23073670811,406.196959289433,92.6149105604151
1971,"01AKFD",3925.19579132751,150.819732403093,96.1576507155052
1971,"01AKFE",3877.28572347393,156.875596223198,95.9539841164287
1971,"01AKFF",6058.43697420273,374.852263467087,93.8127232310374
1971,"01AKFG",4819.38903141935,224.363865928405,95.3445579000638
1971,"01AKFH",5500.95367949236,172.0096475297,96.8730940569277
1971,"01AKFJ",6012.05054995786,303.369478974042,94.9539765766579
1971,"01AKFK",3715.1306834773,153.576486772269,95.8661888408048
1971,"01AKFL",5013.65903819056,150.540141584882,96.9973996947504
1971,"01AKFM",6277.57047911904,248.046298844965,96.0486895420762
1971,"01AKFN",3374.81579534403,126.615901618499,96.2482129604472
1971,"01AKFP",4600.22814028192,190.938986173922,95.849358328515
1971,"01AKFQ",3753.33311103028,254.54768422248,93.2180897167263
1971,"01AKFR",6157.88096260395,291.980467673631,95.2584262435927
1971,"01AKFS",4789.65848621464,205.082414594519,95.7182246879443
1971,"01AKFT",5847.4311884912,275.88676226507,95.2819151970858
1971,"01AKFU",3757.28556612106,153.529814649936,95.9138103306735
1971,"01AKFW",6859.73863121115,319.018797887611,95.3494030160842
1971,"01AKFX",4518.3819870836,247.522843070878,94.5218699132022
1971,"01AKFY",5366.6898103518,241.260353118176,95.5044848567023
1971,"01AKFZ",5449.67293518054,189.559340595648,96.521638218471
1971,"01AKGA",4449.08877303592,242.302101819844,94.5538937481235
1971,"01ALFA",3891.1040087717,166.22160078907,95.7281635131223
1971,"01ALFB",4170.64935426231,182.29594420997,95.6290752656138
1971,"01ALFC",3952.45765870974,301.630970318635,92.3685211490134
1971,"01ALFD",6283.79203125047,214.712579883462,96.5830731059262
1971,"01ALFE",4354.71804677582,157.850499785109,96.3751843841651
1971,"01ALFF",5522.29482212606,272.535819794303,95.0648085882279
1971,"01ALFG",5730.12740130849,243.118205665759,95.7571937124776
1971,"01ALFH",5495.7189631705,245.859219474865,95.5263502169145
1971,"01ALFJ",4070.79677213509,190.614031027623,95.3175252488066
1971,"01ALFK",7080.93080184399,330.790698008133,95.3284291675045
1971,"01ALFL",5339.9931368015,183.665876591276,96.5605596882605
1971,"01ALFM",3205.52165814747,133.286347041181,95.8419764002403
1971,"01ALFN",5397.64052391658,228.155839327339,95.7730449384987
1971,"01ALFP",5353.30465641176,223.714206259778,95.8210073848154
1971,"01ALFQ",4956.6092362452,233.545056267732,95.2882092346531
1971,"01ALFR",2827.4997875412,145.558421027079,94.8520448465301
1971,"01ALFS",7743.9374732198,287.999781996693,96.280964522342
1971,"01ALFT",8394.02711262763,368.518656995039,95.6097514095391
1971,"01ALFU",4397.03257375257,168.662115402201,96.1641831718736
1971,"01ALFW",5310.94221065517,207.952571218776,96.0844504991682
1971,"01ALFX",6923.50086655862,211.041933120719,96.9518031818256
1971,"01ALFY",5053.95964354884,157.920490232148,96.8753116097053
1971,"01ALFZ",7452.28562392313,379.597813976559,94.9062900547185
1971,"01ALGA",5768.72415387897,609.086316579589,89.441576675667
1971,"01ALGB",5248.11065190959,170.361531654087,96.7538502338532
1971,"01AMFA",4088.24387501457,284.550147062472,93.0397951843943
1971,"01AMFB",3734.42515083673,162.632247143108,95.6450527035823
1971,"01AMFC",4320.15539357126,192.107576358042,95.5532253158321
1971,"01AMFD",2711.54132252726,110.74506014971,95.9157893250732
1971,"01AMFE",3333.77597008827,152.723091034508,95.4189155958652
1971,"01AMFF",5922.27555376871,261.158706123863,95.5902304147656
1971,"01AMFG",5210.56904128538,293.349233063197,94.3701113882404
1971,"01AMFH",4743.55914080847,242.509982805345,94.8875944073502
1971,"01AMFJ",5394.22074733322,280.218454571696,94.8052097291304
1971,"01AMFK",3153.02742526368,129.917742755956,95.8795872907737
1971,"01AMFL",3409.06353789497,144.730265105998,95.7545448039561
1971,"01AMFM",4824.89448228377,233.771824000207,95.15488214595
1971,"01AMFN",3942.71978476001,138.626705028556,96.4839828190581
1971,"01AMFP",6034.06900581456,433.645758644923,92.8133775363349
1971,"01AMFQ",3746.33892709998,259.67545517475,93.0685541210292
1971,"01AMFR",5317.87709639697,239.760760656052,95.4914196716111
1971,"01AMFS",4417.34837908533,255.128384686797,94.2243997350369
1971,"01AMFT",4654.702379566,342.836150653229,92.6346278946154
1971,"01AMFU",5074.37757115381,239.480501828309,95.2805935610768
1971,"01ANFA",7062.67417140592,306.880707944379,95.6548935927581
1971,"01ANFB",8130.14818741466,390.418423600292,95.1978928969013
1971,"01ANFC",4570.65972596499,225.219717782904,95.0724899404898
1971,"01ANFD",7957.80022432209,322.249150710921,95.950524747706
1971,"01ANFE",4958.36153119616,198.022546186698,96.0062906881474
1971,"01ANFF",7645.71394792396,269.15383566485,96.4796768817393
1971,"01ANFG",7359.71789191419,303.733091786368,95.8730335014598
1971,"01ANFH",7174.38645046328,337.497992692948,95.2957929570249
1971,"01ANFJ",7822.42533572318,346.460981543187,95.5709263217767
1971,"01ANFK",8724.33082787538,360.370495988285,95.8693623259121
1971,"01ANFL",4332.22498259598,135.737665234083,96.8667909496994
1971,"01ANFM",7840.03915185537,405.512921980186,94.8276671311747
1971,"01ANFN",7468.53639599169,248.360837848202,96.6745714999595
1971,"01ANFP",7631.03636030138,401.083421128484,94.7440504514561
1971,"01ANFQ",4585.69282583193,225.052303282625,95.092294407186
1971,"01ANFR",7039.18908383054,307.827166725265,95.6269512999393
1971,"01ANFS",7088.34244453915,239.509946662716,96.621072577451
1971,"01ANFT",8758.67954904162,795.100359084134,90.9221435190978
1971,"01ANFU",7319.9702054163,302.352826692646,95.8694800906577
1971,"01ANFW",7845.92941559682,319.285663738484,95.9305565112047
1971,"01ANFX",4793.77546997275,172.397792195637,96.4037157502369
1971,"01ANFY",8289.92180373171,286.610534378471,96.5426629929193
1971,"01APFA",5040.48607538102,211.962041483751,95.7948095022219
1971,"01APFB",4834.5725733512,263.384826007699,94.5520555951624
1971,"01APFC",4742.32926375129,190.406983146649,95.9849480591309
1971,"01APFD",4712.16542688955,196.331175572095,95.8335254010449
1971,"01APFE",6122.56255763314,213.963970653834,96.5053199760764
1971,"01APFF",5887.5810533631,217.682732522173,96.3026796480733
1971,"01APFG",3960.63308954035,167.450337482539,95.7721320380633
1971,"01APFH",4086.89272294388,174.075755330531,95.7406331134344
1971,"01APFJ",6400.66965171748,375.978641944803,94.1259483397348
1971,"01APFK",6523.56143984405,282.088011299947,95.6758587483053
1971,"01APFL",4262.20491115765,176.712930295051,95.8539550777474
1971,"01APFM",7133.22856526516,353.489847391259,95.0444620671128
1971,"01APFN",6416.78659395024,306.578402904309,95.2222440560303
1971,"01APFP",3827.96304423459,120.815508963524,96.8438695053368
1971,"01APFQ",5881.0171159358,247.582449989368,95.7901423323783
1971,"01APFR",3474.4209475654,134.523296003279,96.128180838377
1971,"01APFS",4942.40810469791,287.599312550843,94.1809881649095
1971,"01APFT",6246.41404378362,177.723829675297,97.1547862753004
1971,"01APFU",6958.06248798635,267.240641566014,96.1592664333293
1971,"01APFW",7300.77053932562,359.091955939449,95.0814512796259
1971,"01APFX",3665.39006921603,225.679288490567,93.8429666630587
1971,"01APFY",6442.30871160351,359.924121147927,94.4131190034459
1971,"01APFZ",10140.614217349,298.029925752409,97.0610268829424
1971,"02AQFA",4973.33783755193,191.779653278366,96.1438442441954
1971,"02AQFB",3358.23121445329,144.481446830509,95.6976921002734
1971,"02AQFC",5237.91127271524,208.101049111162,96.0270222560817
1971,"02AQFD",3943.6731398395,94.5778125025309,97.6017836887369
1971,"02AQFE",5471.85122646172,200.183887020537,96.3415692653986
1971,"02AQFF",3314.00480662544,156.839997944593,95.2673575599216
1971,"02AQFG",4493.98271017947,216.585454099913,95.1805454522707
1971,"02AQFH",2843.13394466325,127.319471046388,95.5218616665819
1971,"02AQFJ",3767.88465617996,203.404804366584,94.601618071483
1971,"02AQFK",5676.59393959607,182.694745538298,96.7816132793303
1971,"02AQFL",4899.16370757401,103.93555207794,97.8785042043552
1971,"02AQFM",2831.35347628021,121.426812878098,95.7113509883045
1971,"02AQFN",1316.48249270765,57.1861161341679,95.6561430591795
1971,"02AQFP",4248.78843609327,163.343567928333,96.1555259720457
1971,"02AQFQ",3688.26606807115,140.882477147419,96.180251789126
1971,"02AQFR",3714.91386015814,131.393485915333,96.4630812217611
1971,"02AQFS",4536.58664800016,143.19348928157,96.843585268129
1971,"02AQFT",4418.53723620444,184.958362046025,95.8140363618412
1971,"02AQFU",4309.27500709143,144.814089440045,96.6394790492197
1971,"02ARFA",8142.94752149204,197.597461063225,97.5733914465039
1971,"02ARFB",7172.6867199617,152.451768554036,97.8745514127954
1971,"02ARFC",6198.24389240917,267.263359866229,95.6880793252821
1971,"02ARFD",7571.59275548697,301.345411316414,96.0200525695464
1971,"02ARFE",4681.46531160113,127.395856639533,97.2787183465008
1971,"02ARFF",7478.30427404824,178.310018696392,97.6156356820733
1971,"02ARFG",7385.07351460945,232.17709021035,96.8561302774976
1971,"02ARFH",8515.17403828438,208.968658489302,97.5459261601727
1971,"02ARFJ",8061.71216845047,235.568374326514,97.0779361827329
1971,"02ARFK",6916.72159861063,168.881242549239,97.5583628726193
1971,"02ARFL",7861.80494390536,228.288655416249,97.0962309921817
1971,"02ARFM",8682.96962012449,308.456670350762,96.4475670899982
1971,"02ARFN",7627.83457806822,179.952155830819,97.6408487364393
1971,"02ARFP",7012.75596986848,178.327851477658,97.4570931564727
1971,"02ARFQ",7892.1535310337,245.959752735982,96.8834900161431
1971,"02ARFR",7588.28515909872,199.170720965576,97.3752868165904
1971,"02ARFS",8163.58125171345,289.373267567058,96.4553146634472
1971,"02ARFT",9172.63157828107,237.287053528199,97.4130973047032
1971,"02ARFU",7412.85066839634,226.832022808985,96.9400162912218
1971,"02ARFW",7941.83344240167,231.456541883555,97.0856031725898
1971,"02ASFA",2834.39908504484,63.4555414914025,97.7612347595576
1971,"02ASFB",2324.54038423814,81.1572735736703,96.5086743975726
1971,"02ASFC",4612.21048825852,167.354322552692,96.3714942546804
1971,"02ASFD",3418.06621774957,93.9245769886203,97.2521135927419
1971,"02ASFE",4444.80215770731,87.4907864894703,98.0316157303478
1971,"02ASFF",4990.12370704365,136.390968603637,97.266781815226
1971,"02ASFG",5042.88049066812,108.686398301328,97.8447556212674
1971,"02ASFH",4430.15751052666,99.2657736492352,97.7593172835646
1971,"02ASFJ",3494.17654975233,134.065063564235,96.1631857562052
1971,"02ASFK",5525.26299625242,163.507198979264,97.0407345480176
1971,"02ASFL",5450.0207810674,131.844852131338,97.5808376256225
1971,"02ASFM",5236.0427978557,151.293208490278,97.1105429361227
1971,"02ASFN",4731.78042240025,219.384661921991,95.3635916644943
1971,"02ASFP",1727.41876250303,36.1812851888828,97.9054711009127
1971,"02ASFQ",5033.41258698211,116.019984230457,97.6950034946367
1971,"02ASFR",5173.59914672052,203.172462043689,96.0728990344666
1971,"02ASFS",5460.19953875365,217.430836338622,96.0178957784343
1971,"02ASFT",5720.87136950919,122.707264290255,97.8550948559296
1971,"02ASFU",5064.26520275394,135.997180012643,97.3145723107335
1971,"02ASFW",5244.5654564637,134.581221267342,97.4338918565412
1971,"02ASFX",4496.87711860407,113.416893205348,97.4778743066799
1971,"02ASFY",1875.33245977019,88.1641190765725,95.2987472372031
1971,"02ASFZ",5970.17647631021,174.812480220684,97.0719043077815
1971,"02ATFA",4790.05306282878,145.416061009786,96.9642077216591
1971,"02ATFB",5872.97528527992,168.541953093128,97.1302117767197
1971,"02ATFC",3841.54724773921,110.776229988429,97.1163642448073
1971,"02ATFD",4338.44444355694,112.88804196843,97.3979604109929
1971,"02ATFE",5607.7078102455,246.225655517921,95.6091568275355
1971,"02ATFF",3575.62031305105,205.655240300763,94.2484038489736
1971,"02ATFG",4657.72532228114,167.868865509738,96.3959045694106
1971,"02ATFH",4621.78027469378,178.327714721671,96.1415795619257
1971,"02ATFJ",4917.91965813293,188.178402478438,96.1736177985901
1971,"02ATFK",5068.6852393092,148.665071100371,97.0669894838325
1971,"02ATFL",4958.13477471707,158.728846096511,96.7986177603337
1971,"02ATFM",4548.39385985152,230.7479393489,94.9268258981329
1971,"02ATFN",3933.93531250414,194.171100971305,95.0642019874062
1971,"02ATFP",4640.45416190389,95.3885428239599,97.9444136393576
1971,"02ATFQ",5364.0504604457,259.74773871167,95.1576194029672
1971,"02ATFR",4125.56753875417,95.6455159258958,97.6816397979809
1971,"02ATFS",4792.86352114264,193.521270904979,95.9623037449052
1971,"02ATFT",6087.54037446322,296.748412911752,95.1253150754188
1971,"02ATFU",5734.03834460424,136.048041294292,97.6273608037115
1971,"02ATFW",4247.74850187441,114.823973550545,97.2968274016252
1971,"02ATFX",5113.33539910858,229.245746866585,95.5167081958569
1971,"02ATFY",4684.19319597522,118.161858123419,97.4774341454373
1971,"02ATFZ",3566.56280302386,231.1594313395,93.5187057089388
1971,"02ATGA",3759.00172334411,116.152133106742,96.9100271387104
1971,"02ATGB",4365.50982052802,214.377031098725,95.0893013665745
1971,"02ATGC",4862.74124711231,219.15313658731,95.4932182188914
1971,"02ATGD",3499.71451409464,67.2868338759214,98.0773622075477
1971,"02ATGE",3508.1629170036,74.2611841966842,97.8831888383305
1971,"02ATGF",6253.04003190227,189.426056172458,96.9706565893385
1971,"02ATGG",4677.88697209919,181.655607243851,96.1167166216858
1971,"02ATGH",4594.14071204223,226.103999159258,95.0784267759455
1971,"02AUFA",6279.80592698038,288.486456683882,95.4061246471895
1971,"02AUFB",6473.38549028209,148.804255723904,97.7012916047207
1971,"02AUFC",3399.11492213964,67.2804109318706,98.02064912564
1971,"02AUFD",8239.15258822001,186.856385585363,97.7320921832116
1971,"02AUFE",7662.35202052122,187.614483782695,97.551476579512
1971,"02AUFF",10026.559734195,284.759985559452,97.1599432596178
1971,"02AUFG",6136.60966353159,163.005579254166,97.3437192816276
1971,"02AUFH",3083.58948874557,100.719448838016,96.7336946371876
1971,"02AUFJ",4752.56303800287,104.374921337611,97.8038182659967
1971,"02AUFK",3238.66600418099,98.0261059495618,96.9732567105403
1971,"02AUFL",4715.40720662093,100.894461306297,97.8603234697391
1971,"02AUFM",4531.47062380933,70.0198308249074,98.4548100023642
1971,"02AUFN",7712.09296684466,139.508165620756,98.1910466300067
1971,"02AUFP",4160.53094347092,99.458379614616,97.6094786707284
1971,"02AUFQ",5089.40646982124,175.895669611064,96.5438863911916
1971,"02AUFR",4870.98467061928,119.103517522183,97.5548369462013
1971,"02AUFS",4898.23102796773,173.134800976468,96.4653606580027
1971,"02AUFT",4262.55236373666,123.777679497464,97.0961604941093
1971,"02AUFU",5302.30381075217,188.499019417298,96.4449600372756
1971,"02AUFW",7180.91339733543,156.98956304551,97.8137939512853
1971,"02AUFX",7094.88146796951,201.186430297745,97.1643440245476
1971,"02AUFY",8746.79692628328,268.817973372329,96.9266695495747
1971,"02AUFZ",8466.53201432783,355.479752358149,95.8013534732217
1971,"02AUGA",4496.34349057448,94.3463993042593,97.9017083658748
1971,"02AUGB",4521.54412950081,80.4193487819799,98.2214184694719
1971,"02AUGC",5981.91017992265,138.469249248195,97.6852001269938
1971,"02AWFA",7067.41732168415,208.100126054377,97.0554996743168
1971,"02AWFB",4521.9876517004,130.458573106116,97.1150170421837
