"Zone Code","UV0280002","UV0280012"
"00NNRD0002",131,3
"00NNRD0003",100,4
"00NNRD0004",119,6
"00NNRD0005",145,8
"00NNRD0006",96,5
"00NNRE0001",204,3
"00NNRE0002",152,3
"00NNRE0003",206,3
"00NNRE0004",200,3
"00NNRE0005",82,3
"00NNRE0006",137,4
"00NNRF0001",163,5
"00NNRF0002",110,12
"00NNRF0003",142,3
"00NNRF0004",130,0
"00NNRF0005",126,8
"00NNRF0006",116,11
"00NNRF0007",115,0
"00NNRF0008",131,4
"00NNRF0009",168,4
"00NNRF0010",130,8
"00NNRF0011",107,4
"00NNRG0001",43,3
"00NNRG0002",131,5
"00NNRG0003",151,4
"00NNRG0004",282,4
"00NNRG0005",102,7
"00NNRH0001",170,4
"00NNRH0002",139,6
"00NNRH0003",204,4
"00NNRJ0001",152,3
"00NNRJ0002",151,9
"00NNRJ0003",156,10
"00NNRK0001",136,6
"00NNRK0002",158,4
"00NNRK0003",158,5
"00NNRK0004",163,3
"00NNRK0005",98,3
"00NNRL0001",127,16
"00NNRL0002",94,5
"00NNRL0003",81,7
"00NNRL0004",129,11
"00NNRL0005",53,3
"00NNRM0001",186,19
"00NNRM0002",159,6
"00NNRM0003",76,0
"00NNRM0004",111,12
"00NNRM0005",158,4
"00NNRM0006",145,6
"00NNRN0001",128,3
"00NNRN0002",123,3
"00NNRN0003",88,18
"00NNRN0004",133,4
"00NNRN0005",102,11
"00NNRN0006",115,11
"00NNRN0007",116,3
"00NNRN0008",88,4
"00NNRP0001",170,3
"00NNRP0002",157,5
"00NNRP0003",125,0
"00NNRP0004",140,4
"00NNRP0005",132,9
"00NNRP0006",138,3
"00NNRQ0001",140,3
"00NNRQ0002",149,11
"00NNRQ0003",171,0
"00NNRQ0004",177,6
"00NNRQ0005",135,5
"00NNRR0001",121,6
"00NNRR0002",138,0
"00NNRR0003",132,0
"00NNRR0004",156,13
"00NNRR0005",68,5
"00NNRS0001",180,3
"00NNRS0002",127,6
"00NNRS0003",141,3
"00NNRS0004",202,3
"00NNRS0005",139,5
"00NNRT0001",272,9
"00NNRT0002",146,10
"00NNRT0003",96,3
"00NNRU0001",120,10
"00NNRU0002",224,3
"00NNRU0003",82,8
"00NNRU0004",125,12
"00NNRU0005",105,0
"00NNRW0001",143,3
"00NNRW0002",180,6
"00NNRW0003",116,9
"00NNRX0001",161,3
"00NNRX0002",187,9
"00NNRX0003",207,7
"00NNRY0001",147,3
"00NNRY0002",134,3
"00NNRY0003",179,5
"00NNRY0004",152,5
"00NNRZ0001",157,4
"00NNRZ0002",163,5
"00NNRZ0003",146,3
"00NNSA0001",137,3
"00NNSA0002",71,0
"00NNSA0003",119,3
"00NNSA0004",134,0
"00NNSA0005",131,3
"00NNSA0006",136,3
"00NNSA0007",131,5
"00NNSA0008",72,0
"00NNSA0009",102,3
"00NNSA0010",128,3
"00NNSA0011",146,4
"00NNSB0001",160,5
"00NNSB0002",125,9
"00NNSB0003",94,4
"00NNSB0004",148,10
"00NNSB0005",182,6
"00NNSC0001",191,10
"00NNSC0002",210,9
"00NNSC0003",149,3
"00NNSC0004",127,5
"00NNSC0005",170,9
"00NNSD0001",88,3
"00NNSD0002",105,4
"00NNSD0003",148,5
"00NNSD0004",104,6
"00NNSD0005",123,8
"00NNSD0006",169,4
"00NNSE0001",126,4
"00NNSE0002",104,4
"00NNSE0003",88,9
"00NNSE0004",129,8
"00NNSE0005",136,8
"00NNSE0006",125,7
"00NNSE0007",95,3
"00NNSF0001",125,7
"00NNSF0002",146,12
"00NNSF0003",141,3
"00NNSF0004",120,5
"00NNSG0001",94,4
"00NNSG0002",125,3
"00NNSG0003",132,24
"00NNSG0004",110,12
"00NNSG0005",107,6
"00NNSG0006",153,8
"00NNSG0007",101,5
"00NNSG0008",121,11
"00NNSH0001",142,5
"00NNSH0002",141,6
"00NNSH0003",150,3
"00NNSH0004",145,5
"00NNSH0005",165,3
"00NNSH0006",98,4
"00NNSH0007",84,3
"00NNSJ0001",165,3
"00NNSJ0002",161,8
"00NNSJ0003",149,6
"00NNSJ0004",162,0
"00NNSK0001",115,0
"00NNSK0002",148,5
"00NNSK0003",126,4
"00NNSK0004",101,4
"00NNSK0005",130,3
"00NNSL0001",143,6
"00NNSL0002",189,5
"00NNSL0003",177,8
"00NNSL0004",126,5
"00NNSL0005",112,3
"00NNSM0001",157,10
"00NNSM0002",127,15
"00NNSM0003",143,5
"00NNSM0004",163,4
"00NNSM0005",157,9
"00NNSM0006",112,7
"00NNSM0007",135,6
"00NNSM0008",94,0
"00NNSM0009",122,0
"00NNSM0010",148,4
"00NNSM0011",143,10
"00NNSN0001",106,6
"00NNSN0002",86,0
"00NNSN0003",44,4
"00NNSN0004",143,4
"00NNSN0005",138,5
"00NNSN0006",131,5
"00NNSN0007",119,7
"00NNSN0008",185,0
"00NNSP0001",163,3
"00NNSP0002",177,4
"00NNSP0003",204,5
"00NNSP0004",136,3
"00NNSP0005",150,0
"00NNSP0006",118,5
"00NNSP0007",59,3
"00NNSQ0001",116,5
"00NNSQ0002",342,7
"00NNSQ0003",115,0
"00NNSQ0004",76,3
"00NNSQ0005",107,0
"00NNSQ0006",126,8
"00NNSR0001",160,9
"00NNSR0002",166,9
"00NNSR0003",154,4
"00NNSR0004",119,15
"00NNSR0005",122,5
"00NNSR0006",103,14
"00NNST0001",217,5
"00NNST0002",85,0
"00NNST0003",124,3
"00NNST0004",121,5
"00NNST0005",122,12
"00NNST0006",148,4
"00NNSU0001",120,5
"00NNSU0002",127,5
"00NNSU0003",135,3
"00NNSU0004",121,10
"00NNSU0005",121,5
"00NNSU0006",114,5
"00NNSU0007",108,6
"00NNSU0008",115,3
"00NNSU0009",99,3
"00NNSW0001",153,8
"00NNSW0002",112,9
"00NNSW0003",163,15
"00NNSW0004",132,7
"00NNSW0005",92,11
"00NNSW0006",131,6
"00NNSW0007",133,8
"00NNSX0001",226,5
"00NNSX0002",255,7
"00NNSX0003",162,5
"00NNSX0004",169,3
"00NNSX0005",130,0
"00NNSY0001",125,5
"00NNSY0002",101,4
"00NNSY0003",128,3
"00NNSY0004",143,7
"00NNSY0005",80,3
"00NNSY0006",117,6
"00NNSZ0001",104,3
"00NNSZ0002",149,0
"00NNSZ0003",110,6
"00NNSZ0004",195,6
"00NNSZ0005",135,10
"00NNSZ0006",93,0
"00NNSZ0007",120,3
"00NNSZ0008",138,6
"00NNSZ0009",163,19
"00NNSZ0010",164,19
"00NNSZ0011",136,12
"00NNTA0001",142,8
"00NNTA0002",150,10
"00NNTA0003",158,9
"00NNTA0004",93,0
"00NNTA0005",110,3
"00NNTA0006",138,6
"00NNTA0007",113,4
"00NNTA0008",103,6
"00NNTA0009",318,5
"00NNTA0010",98,5
"00NNTB0001",127,4
"00NNTB0002",191,7
"00NNTB0003",116,10
"00NNTB0004",156,7
"00NNTB0005",201,3
"00NNTC0001",110,3
"00NNTC0002",140,3
"00NNTC0003",140,6
"00NNTC0004",157,7
"00NNTC0005",123,4
"00NNTC0006",133,0
"00NNTC0007",116,7
"00NNTD0001",155,0
"00NNTD0002",111,16
"00NNTD0003",144,8
"00NNTD0004",107,10
"00NNTD0005",95,6
"00NNTD0006",96,5
"00NNTD0007",169,6
"00NNTE0001",168,3
"00NNTE0002",128,9
"00NNTE0003",154,4
"00NNTE0004",146,3
"00NNTF0001",87,11
"00NNTF0002",57,11
"00NNTF0003",104,3
"00NNTF0004",101,13
"00NNTF0005",146,3
"00NNTF0006",119,6
"00NNTG0001",140,3
"00NNTG0002",148,3
"00NNTG0003",138,5
"00NNTG0004",134,7
"00NNTG0005",167,5
"00NNTG0006",108,0
"00NNTG0007",100,4
"00NNTG0008",135,3
"00NNTG0009",100,6
"00NNTH0001",117,3
"00NNTH0002",127,6
"00NNTH0003",116,7
"00NNTH0004",134,3
"00NNTH0005",18,0
"00NNTH0006",149,6
"00NNTH0007",80,0
"00NNTH0008",137,3
"00NNTH0009",131,7
"00NNTJ0001",88,6
"00NNTJ0002",138,8
"00NNTJ0003",109,10
"00NNTJ0004",127,5
"00NNTJ0005",107,3
"00NNTJ0006",144,8
"00NNTJ0007",67,0
"00NNTJ0008",96,3
"00NNTK0001",147,3
"00NNTK0002",200,4
"00NNTK0003",209,3
"00NNTL0001",121,6
"00NNTL0002",63,6
"00NNTL0003",143,8
"00NNTL0004",106,6
"00NNTL0005",120,9
"00NNTL0006",82,19
"00NNTL0007",102,9
"00NNTL0008",102,8
"00NNTL0009",118,9
"00NQNP0001",110,13
"00NQNP0002",113,4
"00NQNP0003",108,3
"00NQNP0004",65,10
"00NQNP0005",83,9
"00NQNP0006",92,4
"00NQNQ0001",120,3
"00NQNQ0002",203,16
"00NQNQ0003",71,5
"00NQNQ0004",80,7
"00NQNQ0005",91,5
"00NQNQ0006",136,9
"00NQNQ0007",119,9
"00NQNQ0008",73,3
"00NQNQ0009",112,6
"00NQNR0001",133,9
"00NQNR0002",97,3
"00NQNR0003",92,7
"00NQNR0004",120,4
"00NQNR0005",51,3
"00NQNR0006",75,4
"00NQNR0007",83,7
"00NQNS0001",97,6
"00NQNS0002",62,3
"00NQNS0003",116,5
"00NQNS0004",75,10
"00NQNS0005",65,5
"00NQNT0001",116,21
"00NQNT0002",140,13
"00NQNT0003",111,14
"00NQNT0004",143,12
"00NQNU0001",225,5
"00NQNU0002",160,5
"00NQNU0003",148,4
"00NQNU0004",95,8
"00NQNW0001",112,10
"00NQNW0002",109,10
"00NQNW0003",106,3
"00NQNW0004",113,9
"00NQNW0005",158,10
"00NQNW0006",97,13
"00NQNW0007",102,8
"00NQNW0008",106,3
"00NQNX0001",112,0
"00NQNX0002",80,4
"00NQNX0003",133,11
"00NQNX0004",167,13
"00NQNX0005",76,0
"00NQNX0006",142,0
"00NQNY0001",142,10
"00NQNY0002",141,5
"00NQNY0003",129,9
"00NQNY0004",156,4
"00NQNY0005",102,4
"00NQNY0006",111,3
"00NQNY0007",118,11
"00NQNY0008",102,7
"00NQNY0009",137,11
"00NQNY0010",175,12
"00NQNZ0001",135,7
"00NQNZ0002",136,14
"00NQNZ0003",93,4
"00NQNZ0004",105,8
"00NQNZ0005",112,7
"00NQNZ0006",57,3
"00NQNZ0007",128,8
"00NQNZ0008",115,7
"00NQNZ0009",144,7
"00NQPA0001",105,3
"00NQPA0002",114,3
"00NQPA0003",128,11
"00NQPA0004",110,3
"00NQPA0005",128,6
"00NQPA0006",106,4
"00NQPB0001",85,6
"00NQPB0002",106,9
"00NQPB0003",139,10
"00NQPB0004",107,5
"00NQPB0005",133,7
"00NQPB0006",69,3
"00NQPB0007",170,9
"00NQPB0008",189,7
"00NQPC0001",99,0
"00NQPC0002",111,0
"00NQPC0003",128,3
"00NQPC0004",112,8
"00NQPC0005",130,3
"00NQPD0001",195,3
"00NQPD0002",151,4
"00NQPD0003",138,9
"00NQPD0004",154,8
"00NQPD0005",153,6
"00NQPD0006",140,6
"00NQPE0001",156,6
"00NQPE0002",120,4
"00NQPE0003",149,10
"00NQPE0004",120,7
"00NQPE0005",103,3
"00NQPE0006",118,4
"00NQPE0007",138,3
"00NQPF0001",112,4
"00NQPF0002",88,4
"00NQPF0003",142,5
"00NQPF0004",107,4
"00NQPF0005",175,6
"00NQPF0006",128,9
"00NQPF0007",144,0
"00NQPG0001",121,5
"00NQPG0002",102,3
"00NQPG0003",105,0
"00NQPG0004",116,7
"00NQPG0005",114,13
"00NQPG0006",105,3
"00NQPG0007",195,4
"00NQPG0008",99,6
"00NQPG0009",85,5
"00NQPH0001",204,10
"00NQPH0002",110,4
"00NQPH0003",101,7
"00NQPH0004",153,14
"00NQPH0005",53,11
"00NQPJ0001",169,10
"00NQPJ0002",149,9
"00NQPJ0003",136,4
"00NQPJ0004",135,5
"00NQPK0001",104,3
"00NQPK0002",141,5
"00NQPK0003",267,5
"00NQPL0001",142,10
"00NQPL0002",112,0
"00NQPL0003",223,10
"00NQPL0004",56,0
"00NQPL0005",102,3
"00NQPL0006",130,12
"00NQPM0001",141,0
"00NQPM0002",136,3
"00NQPM0003",107,6
"00NQPM0004",153,7
"00NQPM0005",140,3
"00NQPM0006",105,4
"00NQPM0007",71,7
"00NQPN0001",100,4
"00NQPN0002",103,4
"00NQPN0003",105,10
"00NQPN0004",87,7
"00NQPN0005",77,10
"00NQPN0006",65,3
"00NQPP0001",154,4
"00NQPP0002",153,6
"00NQPP0003",118,6
"00NQPP0004",134,8
"00NQPP0005",157,3
"00NQPQ0001",160,3
"00NQPQ0002",143,12
"00NQPQ0003",135,6
"00NQPQ0004",98,0
"00NQPQ0005",111,5
"00NQPQ0006",136,3
"00NQPQ0007",134,8
"00NQPR0001",141,12
"00NQPR0002",174,12
"00NQPR0003",120,4
"00NQPR0004",137,9
"00NQPR0005",126,7
"00NQPS0001",131,9
"00NQPS0002",121,6
"00NQPS0003",118,5
"00NQPS0004",113,12
"00NQPS0005",133,14
"00NQPS0006",112,3
"00NQPS0007",83,10
"00NQPT0001",170,4
"00NQPT0002",159,4
"00NQPT0003",151,12
"00NQPT0004",102,7
"00NQPT0005",119,4
"00NQPU0001",162,11
"00NQPU0002",138,9
"00NQPU0003",145,8
"00NQPU0004",129,15
"00NQPU0005",166,12
"00NQPU0006",96,8
"00NQPU0007",113,6
"00NQPU0008",120,3
"00NQPW0001",147,6
"00NQPW0002",105,5
"00NQPW0003",129,8
"00NQPW0004",119,6
"00NQPW0005",123,6
"00NQPW0006",120,4
"00NQPW0007",95,3
"00NQPX0001",167,7
"00NQPX0002",184,12
"00NQPX0003",116,9
"00NQPX0004",74,9
"00NQPX0005",130,12
"00NQPX0006",169,6
"00NQPX0007",161,3
"00NQPY0001",96,3
"00NQPY0002",105,7
"00NQPY0003",146,7
"00NQPY0004",131,9
"00NQPY0005",154,6
"00NQPY0006",149,4
"00NQPY0007",105,9
"00NQPY0008",114,4
"00NQPZ0001",124,15
"00NQPZ0002",110,7
"00NQPZ0003",98,8
"00NQPZ0004",119,11
"00NQQA0001",105,7
"00NQQA0002",119,9
"00NQQA0003",109,7
"00NQQA0004",122,5
"00NQQA0005",151,6
"00NQQA0006",157,6
"00NQQA0007",144,7
"00NQQB0001",130,5
"00NQQB0002",139,4
"00NQQB0003",86,7
"00NQQB0004",114,3
"00NQQB0005",142,3
"00NQQB0006",100,3
"00NQQB0007",88,3
"00NQQB0008",167,3
"00NQQC0001",97,3
"00NQQC0002",164,7
"00NQQC0003",73,3
"00NQQC0004",139,0
"00NQQC0005",156,4
"00NQQC0006",82,0
"00NQQC0007",178,5
"00NQQD0001",130,5
"00NQQD0002",142,7
"00NQQD0003",185,5
"00NQQD0004",159,6
"00NQQD0005",214,9
"00NQQE0001",104,3
"00NQQE0002",116,8
"00NQQE0003",139,0
"00NQQE0004",145,3
"00NQQF0001",131,5
"00NQQF0002",109,7
"00NQQF0003",115,5
"00NQQF0004",99,7
"00NQQF0005",143,5
"00NQQG0001",177,10
"00NQQG0002",152,3
"00NQQG0003",174,3
"00NQQG0004",162,3
"00NQQG0005",171,4
"00NQQG0006",145,3
"00NSPH0001",133,10
"00NSPH0002",117,6
"00NSPH0003",151,13
"00NSPH0004",115,6
"00NSPJ0001",154,4
"00NSPJ0002",94,4
"00NSPJ0003",126,3
"00NSPJ0004",130,3
"00NSPJ0005",196,12
"00NSPK0001",221,8
"00NSPK0002",91,3
"00NSPK0003",128,10
"00NSPK0004",111,3
"00NSPK0005",165,3
"00NSPK0006",70,5
"00NSPK0007",43,3
"00NSPK0008",170,8
"00NSPK0009",52,5
"00NSPL0001",118,6
"00NSPL0002",177,4
"00NSPL0003",158,6
"00NSPL0004",172,8
"00NSPM0001",117,0
"00NSPM0002",139,6
"00NSPM0003",92,8
"00NSPM0004",139,3
"00NSPM0005",143,7
"00NSPM0006",106,5
"00NSPM0007",111,6
"00NSPN0001",160,3
"00NSPN0002",179,9
"00NSPN0003",156,10
"00NSPN0004",149,5
"00NSPP0001",169,11
"00NSPP0002",167,5
"00NSPP0003",92,5
"00NSPP0004",118,5
"00NSPP0005",170,8
"00NSPP0006",178,4
"00NSPP0007",184,10
"00NSPQ0001",154,3
"00NSPQ0002",93,6
"00NSPQ0003",86,9
"00NSPQ0004",119,9
"00NSPQ0005",114,3
"00NSPQ0006",125,3
"00NSPR0001",106,3
"00NSPR0002",136,10
"00NSPR0003",110,8
"00NSPR0004",106,13
"00NSPR0005",113,5
"00NSPR0006",126,7
"00NSPR0007",112,0
"00NSPR0008",138,3
"00NSPS0001",85,11
"00NSPS0002",114,3
"00NSPS0003",100,7
"00NSPS0004",85,0
"00NSPS0005",99,3
"00NSPS0006",104,7
"00NSPT0001",111,8
"00NSPT0002",113,6
"00NSPT0003",56,0
"00NSPT0004",141,15
"00NSPT0005",138,5
"00NSPU0001",130,7
"00NSPU0002",126,5
"00NSPU0003",127,6
"00NSPU0004",111,11
"00NSPU0005",127,8
"00NSPU0006",148,14
"00NSPW0001",89,10
"00NSPW0002",78,8
"00NSPW0003",96,3
"00NSPW0004",126,6
"00NSPW0005",155,18
"00NSPW0006",124,19
"00NSPW0007",130,20
"00NSPW0008",96,8
"00NSPX0001",121,11
"00NSPX0002",132,17
"00NSPX0003",209,8
"00NSPX0004",132,5
"00NSPX0005",82,15
"00NSPX0006",108,24
"00NSPX0007",149,5
"00NSPX0008",106,14
"00NSPX0009",118,4
"00NSPY0001",96,3
"00NSPY0002",123,11
"00NSPY0003",138,9
"00NSPY0004",111,3
"00NSPY0005",99,0
"00NSPY0006",115,5
"00NSPY0007",92,0
"00NSPY0008",100,8
"00NSPZ0001",99,7
"00NSPZ0002",177,8
"00NSPZ0003",128,9
"00NSPZ0004",126,7
"00NSPZ0005",124,3
"00NSPZ0006",118,5
"00NSQA0001",85,6
"00NSQA0002",131,7
"00NSQA0003",131,5
"00NSQA0004",158,12
"00NSQA0005",173,6
"00NSQA0006",109,3
"00NSQA0007",95,5
"00NSQA0008",118,3
"00NSQB0001",125,9
"00NSQB0002",68,5
"00NSQB0003",214,5
"00NSQB0004",181,8
"00NSQB0005",185,9
"00NSQC0001",131,5
"00NSQC0002",146,5
"00NSQC0003",116,9
"00NSQC0004",93,7
"00NSQC0005",149,4
"00NSQC0006",81,5
"00NSQC0007",44,4
"00NSQC0008",162,14
"00NSQD0001",128,8
"00NSQD0002",67,7
"00NSQD0003",137,10
"00NSQD0004",100,6
"00NSQD0005",63,9
"00NSQD0006",175,11
"00NSQD0007",118,14
"00NSQE0001",144,6
"00NSQE0002",184,9
"00NSQE0003",171,5
"00NSQE0004",168,4
"00NSQF0001",146,5
"00NSQF0002",185,4
"00NSQF0003",112,0
"00NSQF0004",98,10
"00NSQF0005",110,4
"00NSQG0001",221,4
"00NSQG0002",135,8
"00NSQG0003",145,3
"00NSQG0004",140,6
"00NSQG0005",155,7
"00NSQG0006",148,3
"00NSQH0001",93,3
"00NSQH0002",127,5
"00NSQH0003",128,8
"00NSQH0004",139,3
"00NSQH0005",110,7
"00NSQH0006",157,8
"00NSQH0007",124,8
"00NSQJ0001",143,9
"00NSQJ0002",177,3
"00NSQJ0003",103,3
"00NSQJ0004",121,6
"00NSQJ0005",168,5
"00NSQK0001",77,5
"00NSQK0002",125,0
"00NSQK0003",151,5
"00NSQK0004",139,0
"00NSQK0005",125,8
"00NSQK0006",80,8
"00NSQK0007",192,8
"00NSQK0008",111,10
"00NSQK0009",132,5
"00NSQK0010",151,5
"00NSQL0001",136,7
"00NSQL0002",125,7
"00NSQL0003",119,4
"00NSQL0004",149,21
"00NSQL0005",117,5
"00NSQL0006",157,10
"00NSQM0001",134,5
"00NSQM0002",131,3
"00NSQM0003",148,6
"00NSQM0004",89,0
"00NSQM0005",77,0
"00NSQN0001",110,8
"00NSQN0002",180,6
"00NSQN0003",138,9
"00NSQN0004",121,6
"00NSQN0005",142,16
"00NSQN0006",122,19
"00NSQN0007",119,12
"00NSQP0001",139,6
"00NSQP0002",119,7
"00NSQP0003",126,6
"00NSQP0004",80,10
"00NSQP0005",113,10
"00NSQP0006",127,11
"00NSQP0007",109,8
"00NSQQ0001",128,26
"00NSQQ0002",116,8
"00NSQQ0003",137,13
"00NSQQ0004",56,6
"00NSQQ0005",70,3
"00NSQQ0006",126,20
"00NSQQ0007",93,13
"00NSQQ0008",147,8
"00NSQR0001",118,18
"00NSQR0002",134,9
"00NSQR0003",93,10
"00NSQR0004",134,18
"00NSQR0005",136,5
"00NSQR0006",67,7
"00NSQR0007",110,9
"00NSQR0008",141,6
"00NSQS0001",161,17
"00NSQS0002",136,27
"00NSQS0003",130,9
"00NSQS0004",126,5
"00NSQS0005",100,3
"00NSQS0006",143,19
"00NSQS0007",109,19
"00NSQS0008",69,3
"00NSQT0001",145,7
"00NSQT0002",110,7
"00NSQT0003",164,6
"00NSQT0004",173,6
"00NSQT0005",116,10
"00NSQT0006",94,24
"00NSQT0007",99,14
"00NSQU0001",75,30
"00NSQU0002",106,7
"00NSQU0003",57,6
"00NSQU0004",107,8
"00NSQU0005",113,12
"00NSQU0006",158,13
"00NSQU0007",129,8
"00NSQU0008",84,11
"00NSQW0001",119,3
"00NSQW0002",120,5
"00NSQW0003",108,12
"00NSQW0004",61,7
"00NSQW0005",117,11
"00NSQW0006",112,3
"00NSQW0007",118,8
"00NSQX0001",79,0
"00NSQX0002",141,4
"00NSQX0003",120,3
"00NSQX0004",104,3
"00NSQX0005",107,6
"00NSQY0001",123,6
"00NSQY0002",75,5
"00NSQY0003",114,5
"00NSQY0004",106,9
"00NSQZ0001",168,8
"00NSQZ0002",113,11
"00NSQZ0003",153,8
"00NSQZ0004",118,10
"00NSQZ0005",122,18
"00NSQZ0006",134,16
"00NSQZ0007",129,3
"00NSRA0001",179,12
"00NSRA0002",115,0
"00NSRA0003",140,8
"00NSRA0004",102,5
"00NSRA0005",89,9
"00NSRA0006",117,10
"00NSRA0007",130,14
"00NSRB0001",76,9
"00NSRB0002",102,17
"00NSRB0003",79,7
"00NSRB0004",83,12
"00NSRB0005",117,19
"00NSRB0006",157,4
"00NSRC0001",65,13
"00NSRC0002",73,21
"00NSRC0003",81,10
"00NSRC0004",131,8
"00NSRC0005",119,8
"00NSRC0006",94,8
"00NSRC0007",103,8
"00NSRC0008",106,20
"00NSRC0009",100,11
"00NSRD0001",101,8
"00NSRD0002",132,10
"00NSRD0003",124,7
"00NSRD0004",126,16
"00NSRD0005",106,7
"00NSRD0006",113,5
"00NSRE0001",111,9
"00NSRE0002",115,7
"00NSRE0003",106,9
"00NSRE0004",124,19
"00NSRE0005",137,9
"00NSRE0006",144,16
"00NSRE0007",87,10
"00NSRE0008",129,8
"00NSRE0009",125,8
"00NSRE0010",128,7
"00NSRF0001",118,15
"00NSRF0002",116,13
"00NSRF0003",110,25
"00NSRF0004",133,11
"00NSRF0005",97,37
"00NSRG0001",114,18
"00NSRG0002",166,6
"00NSRG0003",66,4
"00NSRG0004",148,12
"00NSRG0005",99,6
"00NSRG0006",102,15
"00NSRH0001",111,9
"00NSRH0002",95,8
"00NSRH0003",104,8
"00NSRH0004",136,14
"00NSRH0005",118,9
"00NSRJ0001",95,9
"00NSRJ0002",125,5
"00NSRJ0003",125,10
"00NSRJ0004",115,6
"00NSRJ0005",90,3
"00NSRJ0006",148,3
"00NSRJ0007",108,3
"00NSRJ0008",96,5
"00NSRK0001",110,11
"00NSRK0002",109,6
"00NSRK0003",147,5
"00NSRK0004",159,10
"00NSRK0005",133,5
"00NSRL0001",89,0
"00NSRL0002",139,7
"00NSRL0003",136,6
"00NSRL0004",122,4
"00NSRL0005",81,4
"00NSRL0006",172,7
"00NSRM0001",129,0
"00NSRM0002",84,4
"00NSRM0003",159,8
"00NSRM0004",95,5
"00NSRM0005",205,12
"00NSRM0006",102,8
"00NSRN0001",116,3
"00NSRN0002",115,0
"00NSRN0003",138,6
"00NSRN0004",119,3
"00NSRN0005",94,12
"00NSRN0006",123,14
"00NSRN0007",105,3
"00NSRN0008",88,11
"00NSRP0001",91,5
"00NSRP0002",171,12
"00NSRP0003",163,13
"00NSRP0004",99,10
"00NSRP0005",141,8
"00NSRQ0001",123,11
"00NSRQ0002",110,10
"00NSRQ0003",89,3
"00NSRQ0004",107,10
"00NSRQ0005",107,8
"00NSRQ0006",81,10
"00NSRQ0007",71,3
"00NSRQ0008",82,6
"00NSRQ0009",80,0
"00NSRQ0010",39,0
"00NSRQ0011",132,3
"00NSRQ0012",127,17
"00NSRR0001",206,12
"00NSRR0002",133,10
"00NSRR0003",137,4
"00NSRR0004",138,12
"00NSRS0001",157,8
"00NSRS0002",184,7
"00NSRS0003",82,6
"00NSRS0004",75,0
"00NSRS0005",74,0
"00NSRS0006",91,3
"00NSRT0001",85,8
"00NSRT0002",119,3
"00NSRT0003",118,6
"00NSRT0004",85,22
"00NSRT0005",117,3
"00NSRT0006",102,5
"00NSRT0007",106,5
"00NSRT0008",123,8
"00NSRU0001",113,11
"00NSRU0002",112,5
"00NSRU0003",108,4
"00NSRU0004",127,8
"00NSRU0005",135,11
"00NSRU0006",115,10
"00NSRU0007",113,7
"00NSRU0008",105,9
"00NSRU0009",90,12
"00NSRU0010",88,5
"00NSRU0011",102,7
"00NSRW0001",119,4
"00NSRW0002",121,4
"00NSRW0003",126,6
"00NSRW0004",113,7
"00NSRW0005",143,6
"00NSRX0001",156,6
"00NSRX0002",104,3
"00NSRX0003",116,3
"00NSRX0004",166,9
"00NSRX0005",143,3
"00NSRX0006",107,4
"00NUPW0001",180,3
"00NUPW0002",118,3
"00NUPW0003",158,6
"00NUPW0004",155,7
"00NUPW0005",116,7
"00NUPW0006",176,5
"00NUPW0007",167,9
"00NUPX0001",88,13
"00NUPX0002",61,4
"00NUPX0003",52,8
"00NUPX0004",117,4
"00NUPX0005",123,7
"00NUPX0006",87,5
"00NUPX0007",110,7
"00NUPX0008",86,14
"00NUPX0009",106,7
"00NUPX0010",139,9
"00NUPY0001",144,4
"00NUPY0002",137,5
"00NUPY0003",103,7
"00NUPY0004",81,6
"00NUPY0005",115,6
"00NUPY0006",97,3
"00NUPZ0001",136,5
"00NUPZ0002",94,8
"00NUPZ0003",86,9
"00NUPZ0004",112,11
"00NUPZ0005",31,0
"00NUPZ0006",100,5
"00NUPZ0007",159,6
"00NUPZ0008",166,6
"00NUPZ0009",142,6
"00NUPZ0010",83,10
"00NUPZ0011",110,12
"00NUPZ0012",66,11
"00NUPZ0013",103,18
"00NUPZ0014",124,7
"00NUPZ0015",119,9
"00NUPZ0016",104,11
"00NUPZ0017",128,5
"00NUPZ0018",136,7
"00NUPZ0019",138,8
"00NUPZ0020",149,5
"00NUPZ0021",103,12
"00NUPZ0022",108,7
"00NUQA0001",143,6
"00NUQA0002",139,6
"00NUQA0003",113,12
"00NUQA0004",87,7
"00NUQA0005",115,13
"00NUQA0006",103,4
"00NUQA0007",115,12
"00NUQA0008",112,11
"00NUQA0009",62,0
"00NUQA0010",78,12
"00NUQA0011",113,3
"00NUQA0012",111,8
"00NUQA0013",97,3
"00NUQA0014",130,3
"00NUQA0015",124,7
"00NUQB0001",117,22
"00NUQB0002",136,11
"00NUQB0003",123,6
"00NUQB0004",133,7
"00NUQB0005",81,9
"00NUQB0006",77,5
"00NUQB0007",98,7
"00NUQB0008",112,8
"00NUQB0009",107,10
"00NUQB0010",139,8
"00NUQC0001",121,3
"00NUQC0002",194,4
"00NUQC0003",125,8
"00NUQC0004",174,3
"00NUQC0005",95,6
"00NUQC0006",115,10
"00NUQC0007",122,16
"00NUQC0008",142,9
"00NUQC0009",131,12
"00NUQC0010",112,11
"00NUQC0011",104,15
"00NUQC0012",108,9
"00NUQC0013",117,4
"00NUQC0014",109,10
"00NUQC0015",129,11
"00NUQC0016",114,18
"00NUQC0017",129,3
"00NUQC0018",145,9
"00NUQD0001",120,5
